Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensgene,symbol
ENSG00000008513.16,3766.36782839237,0.329692220531648,0.063112874896541,5.22385045954731,1.75240319487088e-07,1.03707930948458e-06,ENSG00000008513,ST3GAL1
ENSG00000008710.20,3624.48600547349,-0.285373881043577,0.0981437855714389,-2.90771218352743,0.0036408325648916,0.00928867050354133,ENSG00000008710,PKD1
ENSG00000008735.14,6748.67576721239,0.145949966897436,0.0340136216652501,4.29092698019114,1.77928818866954e-05,7.52439475006535e-05,ENSG00000008735,MAPK8IP2
ENSG00000008838.21,3432.4522722179,0.00893719310201312,0.0721645925910096,0.123844572263636,0.901438339880663,0.93238659692792,ENSG00000008838,MED24
ENSG00000008853.18,4099.80784268501,0.00731299438647637,0.0388954854068988,0.188016534823326,0.850863689416779,0.896757939252782,ENSG00000008853,RHOBTB2
ENSG00000008869.12,3773.57047895149,0.117936581816104,0.0457216298613667,2.57944833055385,0.00989582613548366,0.0224424475751294,ENSG00000008869,HEATR5B
ENSG00000008952.17,12620.0308015928,0.0261669105091808,0.0255374190214749,1.02464976931211,0.305528472073598,0.410947406394678,ENSG00000008952,SEC62
ENSG00000008988.11,19647.4998329138,0.0626272179098126,0.0689835397664695,0.907857412388882,0.363953560660685,0.471413663519675,ENSG00000008988,RPS20
ENSG00000009307.17,49547.2997512622,-0.0465794845916411,0.0406564052788336,-1.14568625219532,0.251924994264981,0.352156834439833,ENSG00000009307,CSDE1
ENSG00000009335.18,5812.82445332882,-0.01514510305985,0.0340094074880475,-0.445320991410177,0.65608780012575,0.738892714304403,ENSG00000009335,UBE3C
ENSG00000009413.16,6330.14979944124,-0.00836378636929578,0.0808938953547917,-0.103392058604832,0.917651814684519,0.943672811555387,ENSG00000009413,REV3L
ENSG00000009694.13,2526.48851703047,-0.338888399428698,0.0913938687442337,-3.70799927921947,0.000208903250800356,0.000709176018118257,ENSG00000009694,TENM1
ENSG00000009709.12,1426.53827882772,-0.943707398129545,0.117899541492924,-8.00433475974276,1.20114224570761e-15,1.8426314011075e-14,ENSG00000009709,PAX7
ENSG00000009780.16,764.038248706565,0.00624115939646457,0.0757742089958846,0.0823652200289354,0.93435629244332,0.953712930234614,ENSG00000009780,FAM76A
ENSG00000009830.13,1829.38566728452,-0.00813289661281748,0.0448161834986941,-0.181472315978322,0.855996861014299,0.900883277080219,ENSG00000009830,POMT2
ENSG00000009844.16,6525.21535431267,-0.112620546901278,0.0348904493773008,-3.22783308645337,0.00124731731647446,0.00356977101689866,ENSG00000009844,VTA1
ENSG00000009954.11,14114.0371771997,-0.0522245876744772,0.0250513376413447,-2.08470255848876,0.0370963082826926,0.0704471005537711,ENSG00000009954,BAZ1B
ENSG00000010017.13,5733.87310421005,-0.110117988883513,0.0298266548961458,-3.69193224204777,0.000222556764363094,0.000749652329077189,ENSG00000010017,RANBP9
ENSG00000010072.16,1164.98770113022,0.00534925677439535,0.0500903747211363,0.106792109345873,0.91495390750627,0.941635066670115,ENSG00000010072,SPRTN
ENSG00000010165.20,1244.94182323682,-0.0110232510763528,0.0549809796179803,-0.200492082042639,0.841095749899268,0.88960495389808,ENSG00000010165,METTL13
ENSG00000010219.14,572.669062496755,0.258839627403581,0.101335927901465,2.55427302797549,0.010640978035532,0.0239293445567252,ENSG00000010219,DYRK4
