Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensgene,symbol
ENSG00000278709.2,314.086846116524,-0.212698733531206,0.119188058210767,-1.7845641310397,0.0743320438393679,0.187074129741899,ENSG00000278709,NKILA
ENSG00000278730.1,3079.30189462793,0.156433729907791,0.0431385403827054,3.626310220976,0.000287499937430408,0.00220076006320976,ENSG00000278730,AC005332.9
ENSG00000278768.3,1294.41856858675,-0.0210510515765907,0.106969257493393,-0.196795341669927,0.843987696643568,0.909014380509393,ENSG00000278768,BACE1-AS
ENSG00000278834.1,389.316626002396,-0.0828881413664268,0.0899082637536213,-0.921919052886707,0.356570800136683,0.541460941364343,ENSG00000278834,AC073508.3
ENSG00000278845.5,2504.63074853186,-0.0432785919324856,0.0505534818671809,-0.85609517552503,0.391945137000576,0.576173861159917,ENSG00000278845,MRPL45
ENSG00000278948.1,1020.73154663092,-0.152217839231904,0.0629579195499765,-2.41777111314918,0.015615896128347,0.0586727356898004,ENSG00000278948,AL031587.5
ENSG00000278970.3,1286.790469889,0.384091687166586,0.0833775845439,4.60665404578078,4.09199947623854e-06,5.18415128061447e-05,ENSG00000278970,HEIH
ENSG00000279059.1,699.955279016502,0.102786957384057,0.077643553696975,1.32383118095304,0.185559118016463,0.349784855753626,ENSG00000279059,AC007485.2
ENSG00000279117.1,526.607639115011,-0.265061752319104,0.147004849081199,-1.80308169407865,0.0713753856285962,0.182288391428759,ENSG00000279117,AP001972.5
ENSG00000279145.2,338.194055457753,-0.05401571573864,0.117595549042723,-0.459334695729138,0.645993836033247,0.781585727791821,ENSG00000279145,AC011912.1
ENSG00000279170.3,468.002886514532,0.0296163516871736,0.0950575203719797,0.311562426321228,0.755373093205204,0.854950199996306,ENSG00000279170,AL137784.3
ENSG00000279192.1,460.238804689715,-0.118784528686325,0.257529073811992,-0.461247062042569,0.644621360505986,0.780783874554339,ENSG00000279192,PWAR5
ENSG00000279204.1,507.802097264261,-0.0222047546374079,0.0849360943475944,-0.261428957947333,0.793761728074089,0.878676738273147,ENSG00000279204,AC134043.2
ENSG00000279207.1,2404.09348849634,-0.199080011530457,0.0719604708816831,-2.76651902205842,0.00566582793211436,0.0263623857683549,ENSG00000279207,AC015813.6
ENSG00000279249.3,648.171393648595,-0.0246637486424523,0.0949804977857118,-0.259671713851163,0.795117013415228,0.878851504114163,ENSG00000279249,AC007614.5
ENSG00000279348.1,3089.5776252518,-0.263791444755546,0.0969977272725128,-2.71956315032445,0.00653682117810577,0.0296126155829555,ENSG00000279348,AC012513.3
ENSG00000279369.1,356.367257677004,-0.334223053913866,0.113151629701722,-2.9537626174268,0.00313925378939907,0.0163151320662143,ENSG00000279369,AC046185.3
ENSG00000279453.1,794.82311304352,0.0938078633946014,0.0890343169727793,1.05361468009331,0.292059365379706,0.478771943118907,ENSG00000279453,Z99129.4
ENSG00000279457.4,491.811366550464,1.04212509162711,0.110357487274446,9.44317524225136,3.61650527200872e-21,2.538946546487e-19,ENSG00000279457,FO538757.1
ENSG00000279561.3,1025.50496025698,-0.0993846220212032,0.0707703840149844,-1.40432503517517,0.160222082581684,0.316769242670706,ENSG00000279561,AL845472.1
ENSG00000279601.1,257.37658117655,-0.0709910248761818,0.177429722028652,-0.400107851517222,0.689077081506202,0.811050618256698,ENSG00000279601,AC005052.1
ENSG00000279675.1,801.208010315186,-0.230040192976018,0.0989752636103982,-2.32421904812033,0.0201137569082701,0.0712930290190763,ENSG00000279675,AC080100.1
ENSG00000279696.1,488.524992061986,0.830383596261155,0.0980944703209506,8.46514175105144,2.55841338232126e-17,1.31087737294985e-15,ENSG00000279696,AP001273.1
ENSG00000279726.2,406.368280366893,0.253523521589365,0.102915947043263,2.46340366943124,0.0137624871936698,0.0531895057559663,ENSG00000279726,AC005609.5
ENSG00000280047.1,298.939870725323,-0.00212456023243867,0.126001827994974,-0.0168613445236955,0.986547230981299,0.99192349582479,ENSG00000280047,AC091825.1
ENSG00000280071.4,2430.7413413093,0.15355845004748,0.0622278611798289,2.46768002524978,0.0135991820172297,0.0526202210392626,ENSG00000280071,FP565260.6
ENSG00000280088.1,460.97186724905,-0.0889889980289003,0.0943167907532109,-0.943511725942295,0.345419220394147,0.530550227674172,ENSG00000280088,AC126474.2
ENSG00000280119.1,505.474771625572,-0.200453009266769,0.0958607318842371,-2.09108573788941,0.0365203789572434,0.111927926939509,ENSG00000280119,AC093642.2
ENSG00000280128.1,2718.40926933921,-0.259775987097459,0.0677654446346773,-3.8334580182851,0.000126354373444811,0.00109521488633235,ENSG00000280128,AL662795.2
ENSG00000280135.1,444.810891661548,-0.212476610611945,0.135028574032768,-1.57356775877957,0.115587411889261,0.253673716086302,ENSG00000280135,AL096816.1
ENSG00000280145.3,428.98252952172,-0.109938063225365,0.10170633144184,-1.0809362766981,0.279725460397792,0.465699088953692,ENSG00000280145,CU638689.4
ENSG00000280165.1,793.653644873528,-0.0067414096868507,0.097426393785041,-0.0691949011448045,0.944834481678708,0.969402949477957,ENSG00000280165,PCDH20
ENSG00000280187.1,782.101672817281,0.000104122054581088,0.0869777447519866,0.00119711145509679,0.999044843480553,0.999335200264767,ENSG00000280187,AC022107.1
ENSG00000280241.4,216.719216825901,1.07531377932639,0.144028399725651,7.46598435707594,8.26791693957141e-14,3.20306160216872e-12,ENSG00000280241,AC079298.3
ENSG00000280255.1,1047.03548577863,0.00377208210668967,0.0727302200603037,0.051864027134279,0.958637037868133,0.976557953095779,ENSG00000280255,AC004947.2
ENSG00000280294.1,870.503125433735,-0.363708574644102,0.15422282292817,-2.35833171601003,0.0183572809251055,0.0667618685504624,ENSG00000280294,AC011008.2
ENSG00000280355.1,606.401061989854,-0.0899053168417026,0.0828461349951359,-1.08520834251328,0.277829390113838,0.463547539413936,ENSG00000280355,AL132656.4
ENSG00000280433.1,1626.03193266191,-0.0513191385467681,0.0643325940344062,-0.797715983896463,0.42503532608847,0.607118242873897,ENSG00000280433,FP565260.7
ENSG00000280789.2,993.219521089496,-0.0139362780253399,0.0865135813666246,-0.161087748364978,0.872024289612921,0.927104478061772,ENSG00000280789,PAGR1
ENSG00000280798.1,2304.29679415109,-0.072934891321695,0.0557865625264702,-1.30739174486845,0.191079699542957,0.356969506022082,ENSG00000280798,LINC00294
ENSG00000280800.1,1283.79750192653,0.596620123703915,0.31589845305596,1.88864528436999,0.058939374797883,0.159485229036776,ENSG00000280800,FP671120.3
ENSG00000280870.3,1891.57553144169,0.0990696525515525,0.0586388009934492,1.68948973841774,0.0911256167181969,0.216072627661528,ENSG00000280870,MIR325HG
ENSG00000280893.1,1076.38398682004,0.144895146853141,0.108147265918676,1.33979482164717,0.180312059656209,0.343151915838167,ENSG00000280893,AC009133.6
ENSG00000280987.4,8061.66430250019,0.031851214079886,0.062314278797624,0.511138292771198,0.609254223973165,0.755516166193309,ENSG00000280987,MATR3
ENSG00000281398.4,435.615716600662,-0.0431275363437065,0.0931158134531973,-0.463160173812837,0.643249560774056,0.780205263997452,ENSG00000281398,SNHG4
ENSG00000281406.2,1051.72893210315,-0.104127079811093,0.107197278554042,-0.971359359263952,0.331369359023876,0.517474542014506,ENSG00000281406,BLACAT1
ENSG00000281649.3,5623.3446056086,-0.00636488859122499,0.059068813000568,-0.107753792024969,0.91419099801113,0.951402539863017,ENSG00000281649,EBLN3P
ENSG00000281706.4,473.402722998183,0.263627284085495,0.0951164207051366,2.77162746591092,0.00557768297588388,0.0260859836490823,ENSG00000281706,LINC01012
