barcode,platform,replicate,bc,leiden_labels_res20,cluster,n_genes,n_counts,percent_mito,umap_1,umap_2,donor_barcode,cluster_label,cell_type,junctions
Parse-1-04_47_47__sParse,Parse,1,04_47_47__sParse,8,OPC,2227,4161,1.68228791155972,2.2509499,20.828733,04_47_47__sParse-1,OPC 1,OPC,792
Parse-1-04_48_24__sParse,Parse,1,04_48_24__sParse,14,14,4555,11664,0.240054869684499,1.1302018,-8.64603,04_48_24__sParse-1,14,14,2201
Parse-1-04_48_60__sParse,Parse,1,04_48_60__sParse,6,GABAergic VIP interneuron,1409,2827,2.29925716307039,-0.65295655,15.785717,04_48_60__sParse-1,VIP 1,GABAergic,415
Parse-1-04_48_88__sParse,Parse,1,04_48_88__sParse,13,Mural-4,2743,7093,1.57902157056253,18.116892,3.5310588,04_48_88__sParse-1,Mural 4,Mural,1258
Parse-1-04_49_80__sParse,Parse,1,04_49_80__sParse,8,OPC,3526,9519,1.60731169240466,3.1835456,20.378159,04_49_80__sParse-1,OPC 1,OPC,1263
Parse-1-04_50_22__sParse,Parse,1,04_50_22__sParse,10,Glutamatergic neuron-5,1167,1988,1.10663983903421,8.065693,5.4382944,04_50_22__sParse-1,Glu 5,Glutamatergic,337
Parse-1-04_50_43__sParse,Parse,1,04_50_43__sParse,13,Mural-4,4552,14822,0.526244771285926,17.684292,5.564404,04_50_43__sParse-1,Mural 4,Mural,2494
Parse-1-04_50_94__sParse,Parse,1,04_50_94__sParse,1,Mural,1905,3045,0.985221674876847,4.3178897,8.583536,04_50_94__sParse-1,Mural 1,Mural,540
Parse-1-04_51_02__sParse,Parse,1,04_51_02__sParse,1,Mural,2103,3460,4.04624277456647,3.9320006,9.621516,04_51_02__sParse-1,Mural 1,Mural,775
Parse-1-04_51_06__sParse,Parse,1,04_51_06__sParse,6,GABAergic VIP interneuron,720,1271,9.28402832415421,-1.8499956,17.593082,04_51_06__sParse-1,VIP 1,GABAergic,259
Parse-1-04_51_55__sParse,Parse,1,04_51_55__sParse,1,Mural,3812,8092,0.18536826495304,5.0118337,8.908407,04_51_55__sParse-1,Mural 1,Mural,1798
Parse-1-04_51_68__sParse,Parse,1,04_51_68__sParse,3,Glutamatergic neuron,3317,8926,1.51243558144746,11.746265,6.698587,04_51_68__sParse-1,Glu 1,Glutamatergic,1613
Parse-1-04_52_48__sParse,Parse,1,04_52_48__sParse,16,GABAergic SST interneuron,1089,1634,0.795593635250918,-8.160073,8.169044,04_52_48__sParse-1,SST 1,GABAergic,413
Parse-1-04_52_68__sParse,Parse,1,04_52_68__sParse,1,Mural,1218,1764,0.680272108843537,2.9074185,9.964174,04_52_68__sParse-1,Mural 1,Mural,289
Parse-1-04_53_93__sParse,Parse,1,04_53_93__sParse,14,14,3106,6200,0.596774193548387,1.1579139,-8.22953,04_53_93__sParse-1,14,14,1242
Parse-1-04_53_96__sParse,Parse,1,04_53_96__sParse,6,GABAergic VIP interneuron,2204,4432,1.19584837545126,-1.3351723,18.560022,04_53_96__sParse-1,VIP 1,GABAergic,679
Parse-1-04_54_01__sParse,Parse,1,04_54_01__sParse,8,OPC,2538,5267,1.44294664894627,2.5535674,20.476284,04_54_01__sParse-1,OPC 1,OPC,882
Parse-1-04_54_40__sParse,Parse,1,04_54_40__sParse,10,Glutamatergic neuron-5,2082,3615,0.193637621023513,8.081727,6.103276,04_54_40__sParse-1,Glu 5,Glutamatergic,1439
Parse-1-04_54_42__sParse,Parse,1,04_54_42__sParse,8,OPC,2538,5886,1.97077811756711,3.315848,20.499496,04_54_42__sParse-1,OPC 1,OPC,916
Parse-1-04_54_56__sParse,Parse,1,04_54_56__sParse,1,Mural,3919,8677,0.414889938918981,4.8717146,9.224492,04_54_56__sParse-1,Mural 1,Mural,2049
Parse-1-04_55_26__sParse,Parse,1,04_55_26__sParse,8,OPC,878,1437,6.68058455114822,2.3921483,21.157747,04_55_26__sParse-1,OPC 1,OPC,219
Parse-1-04_55_55__sParse,Parse,1,04_55_55__sParse,7,Glutamatergic neuron-3,2358,4295,0.0232828870779977,-1.8791498,-2.7159529,04_55_55__sParse-1,Glu 3,Glutamatergic,915
Parse-1-04_55_91__sParse,Parse,1,04_55_91__sParse,14,14,3370,7655,0.457217504898759,0.81727844,-8.471152,04_55_91__sParse-1,14,14,1354
Parse-1-04_56_10__sParse,Parse,1,04_56_10__sParse,1,Mural,1785,3509,4.95867768595041,5.783037,9.25718,04_56_10__sParse-1,Mural 1,Mural,612
Parse-1-04_56_22__sParse,Parse,1,04_56_22__sParse,5,Mural-3,4078,9277,0.377277137005498,2.4386299,5.223536,04_56_22__sParse-1,Mural 3,Mural,1512
Parse-1-04_56_23__sParse,Parse,1,04_56_23__sParse,3,Glutamatergic neuron,5767,21600,0.930555555555556,12.58272,5.858381,04_56_23__sParse-1,Glu 1,Glutamatergic,3583
Parse-1-04_56_44__sParse,Parse,1,04_56_44__sParse,6,GABAergic VIP interneuron,780,1212,2.14521452145215,-2.1456928,16.155968,04_56_44__sParse-1,VIP 1,GABAergic,177
Parse-1-04_56_47__sParse,Parse,1,04_56_47__sParse,1,Mural,4582,11161,0.304632201415644,5.9147515,9.882548,04_56_47__sParse-1,Mural 1,Mural,1997
Parse-1-04_57_13__sParse,Parse,1,04_57_13__sParse,3,Glutamatergic neuron,4802,16718,0.78956813015911,10.570437,5.7699175,04_57_13__sParse-1,Glu 1,Glutamatergic,2813
Parse-1-04_57_18__sParse,Parse,1,04_57_18__sParse,4,Glutamatergic neuron-2,6376,21859,0.375131524772405,11.357569,8.963469,04_57_18__sParse-1,Glu 2,Glutamatergic,4258
Parse-1-04_57_20__sParse,Parse,1,04_57_20__sParse,2,Mural-2,2845,7135,1.75192711983182,-1.7353104,5.949692,04_57_20__sParse-1,Mural 2,Mural,1149
Parse-1-04_57_44__sParse,Parse,1,04_57_44__sParse,4,Glutamatergic neuron-2,956,1465,3.48122866894198,8.609142,7.038783,04_57_44__sParse-1,Glu 2,Glutamatergic,333
Parse-1-04_57_46__sParse,Parse,1,04_57_46__sParse,14,14,5047,13743,0.727643163792476,0.7491014,-7.9324036,04_57_46__sParse-1,14,14,2510
Parse-1-04_57_52__sParse,Parse,1,04_57_52__sParse,9,Glutamatergic neuron-4,2649,6097,6.98704280793833,9.076644,11.429619,04_57_52__sParse-1,Glu 4,Glutamatergic,995
Parse-1-04_57_74__sParse,Parse,1,04_57_74__sParse,15,Mural-5,4228,9724,0.44220485396956,2.57982,11.989836,04_57_74__sParse-1,Mural 5,Mural,2328
Parse-1-04_57_88__sParse,Parse,1,04_57_88__sParse,2,Mural-2,3853,8556,0.338943431510051,-0.12765709,4.9075007,04_57_88__sParse-1,Mural 2,Mural,1697
Parse-1-04_58_26__sParse,Parse,1,04_58_26__sParse,3,Glutamatergic neuron,5525,20103,0.850619310550664,12.148599,5.817432,04_58_26__sParse-1,Glu 1,Glutamatergic,3531
Parse-1-04_58_41__sParse,Parse,1,04_58_41__sParse,1,Mural,2612,4765,1.90975865687303,4.369611,9.635632,04_58_41__sParse-1,Mural 1,Mural,855
Parse-1-04_58_49__sParse,Parse,1,04_58_49__sParse,3,Glutamatergic neuron,3620,8783,0.0455425253330297,11.655296,6.0765753,04_58_49__sParse-1,Glu 1,Glutamatergic,2110
Parse-1-04_58_57__sParse,Parse,1,04_58_57__sParse,3,Glutamatergic neuron,4163,12352,1.5625,11.133053,6.2106786,04_58_57__sParse-1,Glu 1,Glutamatergic,2393
Parse-1-04_58_74__sParse,Parse,1,04_58_74__sParse,7,Glutamatergic neuron-3,1846,3139,0.0318572793883402,0.13576528,-2.8262942,04_58_74__sParse-1,Glu 3,Glutamatergic,524
Parse-1-04_59_27__sParse,Parse,1,04_59_27__sParse,7,Glutamatergic neuron-3,4259,10831,0.526267196011449,-1.9450265,-3.137032,04_59_27__sParse-1,Glu 3,Glutamatergic,2507
Parse-1-04_59_77__sParse,Parse,1,04_59_77__sParse,8,OPC,2677,5197,1.84721954974023,2.9282687,20.052074,04_59_77__sParse-1,OPC 1,OPC,729
Parse-1-04_59_92__sParse,Parse,1,04_59_92__sParse,3,Glutamatergic neuron,4972,15566,0.706668379802133,12.665035,6.544304,04_59_92__sParse-1,Glu 1,Glutamatergic,2879
Parse-1-04_61_18__sParse,Parse,1,04_61_18__sParse,12,12,5335,15527,0.470148773104914,6.899111,12.228382,04_61_18__sParse-1,12,12,2672
Parse-1-04_61_21__sParse,Parse,1,04_61_21__sParse,1,Mural,3335,6681,0.299356383774884,5.2629814,9.763625,04_61_21__sParse-1,Mural 1,Mural,1254
Parse-1-04_61_29__sParse,Parse,1,04_61_29__sParse,6,GABAergic VIP interneuron,2014,4353,0.52837123822651,-2.7403493,19.142012,04_61_29__sParse-1,VIP 1,GABAergic,504
Parse-1-04_61_55__sParse,Parse,1,04_61_55__sParse,1,Mural,2038,3366,0.445632798573975,3.9593997,9.16169,04_61_55__sParse-1,Mural 1,Mural,663
Parse-1-04_61_81__sParse,Parse,1,04_61_81__sParse,5,Mural-3,2347,5182,3.37707448861443,3.3933513,5.091359,04_61_81__sParse-1,Mural 3,Mural,826
Parse-1-04_61_82__sParse,Parse,1,04_61_82__sParse,1,Mural,5314,15889,0.893700044055636,5.7782173,10.818375,04_61_82__sParse-1,Mural 1,Mural,2839
Parse-1-04_62_40__sParse,Parse,1,04_62_40__sParse,18,GABAergic neuron,4934,17663,1.78338900526524,-1.2150283,24.505192,04_62_40__sParse-1,GABAergic 1,GABAergic,2528
Parse-1-04_62_44__sParse,Parse,1,04_62_44__sParse,7,Glutamatergic neuron-3,2438,4430,1.10609480812641,-1.7358228,-2.6543674,04_62_44__sParse-1,Glu 3,Glutamatergic,919
Parse-1-04_62_52__sParse,Parse,1,04_62_52__sParse,6,GABAergic VIP interneuron,1478,2758,2.57432922407542,-0.35399303,16.881172,04_62_52__sParse-1,VIP 1,GABAergic,554
Parse-1-04_62_78__sParse,Parse,1,04_62_78__sParse,5,Mural-3,2502,4493,0.689962163365235,3.1314647,5.8752713,04_62_78__sParse-1,Mural 3,Mural,1075
Parse-1-04_63_08__sParse,Parse,1,04_63_08__sParse,10,Glutamatergic neuron-5,4592,13040,0.452453987730061,7.975038,4.9557295,04_63_08__sParse-1,Glu 5,Glutamatergic,2127
Parse-1-04_63_24__sParse,Parse,1,04_63_24__sParse,10,Glutamatergic neuron-5,5814,19069,0.0943940426870838,7.9124804,5.025868,04_63_24__sParse-1,Glu 5,Glutamatergic,3540
Parse-1-04_63_42__sParse,Parse,1,04_63_42__sParse,7,Glutamatergic neuron-3,4191,10574,0.397200680915453,-1.2373645,-2.930212,04_63_42__sParse-1,Glu 3,Glutamatergic,2854
Parse-1-04_63_44__sParse,Parse,1,04_63_44__sParse,12,12,2985,5894,0.882253138785205,5.0513024,11.608021,04_63_44__sParse-1,12,12,736
Parse-1-04_63_47__sParse,Parse,1,04_63_47__sParse,1,Mural,3717,8383,1.55075748538709,6.0228357,8.501946,04_63_47__sParse-1,Mural 1,Mural,1398
Parse-1-04_63_58__sParse,Parse,1,04_63_58__sParse,5,Mural-3,3736,8552,6.22076707202993,3.3927054,6.1542554,04_63_58__sParse-1,Mural 3,Mural,1866
Parse-1-04_63_70__sParse,Parse,1,04_63_70__sParse,13,Mural-4,4293,14468,0.822504838263755,17.835144,5.2158732,04_63_70__sParse-1,Mural 4,Mural,2429
Parse-1-04_63_85__sParse,Parse,1,04_63_85__sParse,17,Glutamatergic neuron-6,4716,12510,0.463629096722622,-3.95941,11.32523,04_63_85__sParse-1,Glu 6,Glutamatergic,2640
Parse-1-04_64_23__sParse,Parse,1,04_64_23__sParse,5,Mural-3,2690,4988,1.6439454691259,2.2601025,5.071974,04_64_23__sParse-1,Mural 3,Mural,777
Parse-1-04_64_30__sParse,Parse,1,04_64_30__sParse,8,OPC,3328,9059,0.298046141958274,3.2001476,20.514769,04_64_30__sParse-1,OPC 1,OPC,1428
Parse-1-04_64_46__sParse,Parse,1,04_64_46__sParse,6,GABAergic VIP interneuron,4673,16620,0.0782190132370638,-3.1725726,19.173056,04_64_46__sParse-1,VIP 1,GABAergic,2459
Parse-1-04_64_83__sParse,Parse,1,04_64_83__sParse,5,Mural-3,3414,8929,2.34068764699294,2.7396386,4.5971265,04_64_83__sParse-1,Mural 3,Mural,1465
Parse-1-04_64_84__sParse,Parse,1,04_64_84__sParse,5,Mural-3,1980,4292,6.31407269338304,2.9396858,5.8481526,04_64_84__sParse-1,Mural 3,Mural,625
Parse-1-04_64_92__sParse,Parse,1,04_64_92__sParse,5,Mural-3,4262,10512,0.627853881278539,1.6414813,4.8592725,04_64_92__sParse-1,Mural 3,Mural,1972
Parse-1-04_65_19__sParse,Parse,1,04_65_19__sParse,6,GABAergic VIP interneuron,954,1665,3.9039039039039,-0.98478764,16.337366,04_65_19__sParse-1,VIP 1,GABAergic,287
Parse-1-04_65_38__sParse,Parse,1,04_65_38__sParse,7,Glutamatergic neuron-3,1746,2938,1.08917631041525,-1.535991,-1.8661478,04_65_38__sParse-1,Glu 3,Glutamatergic,672
Parse-1-04_65_53__sParse,Parse,1,04_65_53__sParse,16,GABAergic SST interneuron,4956,14016,0.0570776255707763,-8.496295,8.838602,04_65_53__sParse-1,SST 1,GABAergic,2349
Parse-1-04_65_54__sParse,Parse,1,04_65_54__sParse,16,GABAergic SST interneuron,924,1350,0.0740740740740741,-7.7110457,8.504274,04_65_54__sParse-1,SST 1,GABAergic,202
Parse-1-04_65_66__sParse,Parse,1,04_65_66__sParse,5,Mural-3,2259,4138,0.217496375060416,3.0591373,5.7891917,04_65_66__sParse-1,Mural 3,Mural,742
Parse-1-04_65_93__sParse,Parse,1,04_65_93__sParse,10,Glutamatergic neuron-5,7018,28187,0.294461986021925,7.280218,4.3911314,04_65_93__sParse-1,Glu 5,Glutamatergic,5448
Parse-1-04_66_22__sParse,Parse,1,04_66_22__sParse,2,Mural-2,4716,12216,0.237393582187295,-0.25180396,4.4428377,04_66_22__sParse-1,Mural 2,Mural,2835
Parse-1-04_66_28__sParse,Parse,1,04_66_28__sParse,5,Mural-3,2363,4361,0.550332492547581,1.675004,5.9929156,04_66_28__sParse-1,Mural 3,Mural,905
Parse-1-04_66_50__sParse,Parse,1,04_66_50__sParse,1,Mural,4713,11898,1.58009749537737,5.284128,8.220525,04_66_50__sParse-1,Mural 1,Mural,2068
Parse-1-04_66_58__sParse,Parse,1,04_66_58__sParse,11,GABAergic PVALB interneuron,2767,5516,0.435097897026831,-8.690782,5.5676613,04_66_58__sParse-1,PVALB 1,GABAergic,883
Parse-1-04_66_87__sParse,Parse,1,04_66_87__sParse,11,GABAergic PVALB interneuron,1365,2589,3.32174584781769,-8.209819,6.104871,04_66_87__sParse-1,PVALB 1,GABAergic,478
Parse-1-04_67_46__sParse,Parse,1,04_67_46__sParse,7,Glutamatergic neuron-3,1069,1974,9.21985815602837,-0.9795406,-2.0038898,04_67_46__sParse-1,Glu 3,Glutamatergic,419
Parse-1-04_67_81__sParse,Parse,1,04_67_81__sParse,7,Glutamatergic neuron-3,1815,3664,1.50109170305677,-2.101638,-3.3241496,04_67_81__sParse-1,Glu 3,Glutamatergic,587
Parse-1-04_68_18__sParse,Parse,1,04_68_18__sParse,17,Glutamatergic neuron-6,3595,8467,0.366127317822133,-3.1311646,11.102752,04_68_18__sParse-1,Glu 6,Glutamatergic,1624
Parse-1-04_68_20__sParse,Parse,1,04_68_20__sParse,6,GABAergic VIP interneuron,3171,7783,0.835153539766157,-0.5896581,17.544825,04_68_20__sParse-1,VIP 1,GABAergic,1032
Parse-1-04_68_29__sParse,Parse,1,04_68_29__sParse,8,OPC,1145,2106,7.07502374169041,2.240585,21.004498,04_68_29__sParse-1,OPC 1,OPC,237
Parse-1-04_68_67__sParse,Parse,1,04_68_67__sParse,6,GABAergic VIP interneuron,2139,4506,2.90723479804705,-0.055686563,15.828827,04_68_67__sParse-1,VIP 1,GABAergic,701
Parse-1-04_68_80__sParse,Parse,1,04_68_80__sParse,16,GABAergic SST interneuron,2235,4028,0.124131082423039,-8.239194,9.669505,04_68_80__sParse-1,SST 1,GABAergic,846
Parse-1-04_69_58__sParse,Parse,1,04_69_58__sParse,6,GABAergic VIP interneuron,2613,6115,0.278004905968929,-3.282052,17.966736,04_69_58__sParse-1,VIP 1,GABAergic,967
Parse-1-04_69_61__sParse,Parse,1,04_69_61__sParse,12,12,1907,3042,0.394477317554241,4.175256,11.729472,04_69_61__sParse-1,12,12,497
Parse-1-04_69_68__sParse,Parse,1,04_69_68__sParse,3,Glutamatergic neuron,2785,5433,0.0920301859009755,11.116524,5.4569173,04_69_68__sParse-1,Glu 1,Glutamatergic,1350
Parse-1-04_69_70__sParse,Parse,1,04_69_70__sParse,4,Glutamatergic neuron-2,5781,18935,0.168999207816213,10.751731,10.068467,04_69_70__sParse-1,Glu 2,Glutamatergic,3367
Parse-1-04_69_85__sParse,Parse,1,04_69_85__sParse,3,Glutamatergic neuron,6100,20304,0.389085894405043,12.344214,7.518529,04_69_85__sParse-1,Glu 1,Glutamatergic,3512
Parse-1-04_69_88__sParse,Parse,1,04_69_88__sParse,2,Mural-2,5706,18126,0.0937879289418515,-0.22133915,4.0784674,04_69_88__sParse-1,Mural 2,Mural,2963
Parse-1-04_70_30__sParse,Parse,1,04_70_30__sParse,4,Glutamatergic neuron-2,6655,23431,0.179249711920106,11.3562565,9.582604,04_70_30__sParse-1,Glu 2,Glutamatergic,4564
Parse-1-04_70_76__sParse,Parse,1,04_70_76__sParse,6,GABAergic VIP interneuron,3409,9125,0.252054794520548,-0.1144845,16.65949,04_70_76__sParse-1,VIP 1,GABAergic,1346
Parse-1-04_71_20__sParse,Parse,1,04_71_20__sParse,9,Glutamatergic neuron-4,4671,12050,0.423236514522822,9.0548525,11.910101,04_71_20__sParse-1,Glu 4,Glutamatergic,1762
Parse-1-04_72_03__sParse,Parse,1,04_72_03__sParse,12,12,2626,4504,0.466252220248668,4.8566566,12.439413,04_72_03__sParse-1,12,12,934
Parse-1-04_72_31__sParse,Parse,1,04_72_31__sParse,1,Mural,3655,8172,0.783162016642193,5.8139787,8.332517,04_72_31__sParse-1,Mural 1,Mural,1304
Parse-1-04_72_70__sParse,Parse,1,04_72_70__sParse,2,Mural-2,6435,23044,0.0954695365387954,-2.10968,5.8190417,04_72_70__sParse-1,Mural 2,Mural,3822
Parse-1-04_72_71__sParse,Parse,1,04_72_71__sParse,1,Mural,2769,5469,1.22508685317243,4.9305925,10.345921,04_72_71__sParse-1,Mural 1,Mural,882
Parse-1-04_73_14__sParse,Parse,1,04_73_14__sParse,3,Glutamatergic neuron,6258,20828,0.288073746879201,11.113106,7.583032,04_73_14__sParse-1,Glu 1,Glutamatergic,4374
Parse-1-04_73_41__sParse,Parse,1,04_73_41__sParse,16,GABAergic SST interneuron,1959,3985,0.727728983688833,-8.464811,9.168706,04_73_41__sParse-1,SST 1,GABAergic,640
Parse-1-04_73_53__sParse,Parse,1,04_73_53__sParse,3,Glutamatergic neuron,6126,22749,1.01982504725482,12.15695,5.5095086,04_73_53__sParse-1,Glu 1,Glutamatergic,4391
Parse-1-04_73_68__sParse,Parse,1,04_73_68__sParse,2,Mural-2,5548,16960,0.247641509433962,-0.74532706,4.3016577,04_73_68__sParse-1,Mural 2,Mural,3173
Parse-1-04_73_85__sParse,Parse,1,04_73_85__sParse,14,14,2430,4280,0.14018691588785,1.7260681,-8.420439,04_73_85__sParse-1,14,14,966
Parse-1-04_73_96__sParse,Parse,1,04_73_96__sParse,2,Mural-2,4649,12073,0.57980617907728,-1.1015487,6.5330977,04_73_96__sParse-1,Mural 2,Mural,2110
Parse-1-04_74_18__sParse,Parse,1,04_74_18__sParse,4,Glutamatergic neuron-2,2311,4147,0.892211237038823,10.464002,8.028173,04_74_18__sParse-1,Glu 2,Glutamatergic,458
Parse-1-04_74_54__sParse,Parse,1,04_74_54__sParse,9,Glutamatergic neuron-4,2230,4972,6.69750603378922,7.6889763,11.9932785,04_74_54__sParse-1,Glu 4,Glutamatergic,707
Parse-1-04_74_75__sParse,Parse,1,04_74_75__sParse,6,GABAergic VIP interneuron,2454,5216,1.28450920245399,-0.02370157,16.13324,04_74_75__sParse-1,VIP 1,GABAergic,834
Parse-1-04_74_80__sParse,Parse,1,04_74_80__sParse,4,Glutamatergic neuron-2,4766,12375,0.193939393939394,10.366061,9.439702,04_74_80__sParse-1,Glu 2,Glutamatergic,2051
Parse-1-04_75_03__sParse,Parse,1,04_75_03__sParse,9,Glutamatergic neuron-4,7578,32541,0.181309732337666,9.586538,12.210113,04_75_03__sParse-1,Glu 4,Glutamatergic,5925
Parse-1-04_75_08__sParse,Parse,1,04_75_08__sParse,14,14,3004,5650,0.265486725663717,1.6314852,-8.685433,04_75_08__sParse-1,14,14,1379
Parse-1-04_75_32__sParse,Parse,1,04_75_32__sParse,2,Mural-2,1430,2664,4.27927927927928,-0.92437035,6.832859,04_75_32__sParse-1,Mural 2,Mural,345
Parse-1-04_75_35__sParse,Parse,1,04_75_35__sParse,9,Glutamatergic neuron-4,7128,26984,0.596649866587607,9.038421,12.281567,04_75_35__sParse-1,Glu 4,Glutamatergic,4590
Parse-1-04_75_44__sParse,Parse,1,04_75_44__sParse,3,Glutamatergic neuron,1676,2735,0.329067641681901,10.775279,4.9985785,04_75_44__sParse-1,Glu 1,Glutamatergic,725
Parse-1-04_75_68__sParse,Parse,1,04_75_68__sParse,10,Glutamatergic neuron-5,4171,11379,0.193338606204412,8.164381,5.4815717,04_75_68__sParse-1,Glu 5,Glutamatergic,1894
Parse-1-04_75_80__sParse,Parse,1,04_75_80__sParse,15,Mural-5,3003,5644,0.460666194188519,3.8273675,11.785616,04_75_80__sParse-1,Mural 5,Mural,1037
Parse-1-04_76_53__sParse,Parse,1,04_76_53__sParse,1,Mural,3649,7680,0.0260416666666667,5.2199607,9.334926,04_76_53__sParse-1,Mural 1,Mural,2177
Parse-1-04_76_63__sParse,Parse,1,04_76_63__sParse,5,Mural-3,1282,2398,7.08924103419516,2.9700184,5.5509458,04_76_63__sParse-1,Mural 3,Mural,361
Parse-1-04_76_68__sParse,Parse,1,04_76_68__sParse,15,Mural-5,1661,3242,7.27945712523134,2.8863018,11.022756,04_76_68__sParse-1,Mural 5,Mural,549
Parse-1-04_76_87__sParse,Parse,1,04_76_87__sParse,15,Mural-5,3428,6991,0.557860105850379,3.306568,11.929839,04_76_87__sParse-1,Mural 5,Mural,1385
Parse-1-04_77_46__sParse,Parse,1,04_77_46__sParse,1,Mural,1644,3038,6.74786043449638,4.138526,9.146977,04_77_46__sParse-1,Mural 1,Mural,472
Parse-1-04_77_53__sParse,Parse,1,04_77_53__sParse,6,GABAergic VIP interneuron,1149,1838,1.95865070729053,-0.6678058,16.839901,04_77_53__sParse-1,VIP 1,GABAergic,261
Parse-1-04_77_58__sParse,Parse,1,04_77_58__sParse,11,GABAergic PVALB interneuron,2039,4234,0.472366556447804,-8.518932,5.7341685,04_77_58__sParse-1,PVALB 1,GABAergic,629
Parse-1-04_77_66__sParse,Parse,1,04_77_66__sParse,1,Mural,2660,4693,0.170466652461112,4.2151437,10.410256,04_77_66__sParse-1,Mural 1,Mural,957
Parse-1-04_77_86__sParse,Parse,1,04_77_86__sParse,7,Glutamatergic neuron-3,2790,5173,0.63792770152716,-0.2689654,-2.7692564,04_77_86__sParse-1,Glu 3,Glutamatergic,958
Parse-1-04_78_43__sParse,Parse,1,04_78_43__sParse,9,Glutamatergic neuron-4,3989,9429,0.44543429844098,9.049641,10.874932,04_78_43__sParse-1,Glu 4,Glutamatergic,2060
Parse-1-04_79_13__sParse,Parse,1,04_79_13__sParse,13,Mural-4,1739,3166,0.34744156664561,18.313564,6.820578,04_79_13__sParse-1,Mural 4,Mural,855
Parse-1-04_79_57__sParse,Parse,1,04_79_57__sParse,3,Glutamatergic neuron,5066,17445,0.315276583548295,12.331743,6.4685845,04_79_57__sParse-1,Glu 1,Glutamatergic,3202
Parse-1-04_79_92__sParse,Parse,1,04_79_92__sParse,2,Mural-2,2443,4359,0.0458820830465703,0.016212823,6.1746726,04_79_92__sParse-1,Mural 2,Mural,1148
Parse-1-04_80_60__sParse,Parse,1,04_80_60__sParse,8,OPC,2900,6019,0.332281109818907,2.1354253,20.220097,04_80_60__sParse-1,OPC 1,OPC,1027
Parse-1-04_80_76__sParse,Parse,1,04_80_76__sParse,5,Mural-3,7269,30337,0.18129676632495,0.9603367,4.3295193,04_80_76__sParse-1,Mural 3,Mural,4693
Parse-1-04_81_12__sParse,Parse,1,04_81_12__sParse,3,Glutamatergic neuron,5000,16255,0.781298062134728,12.436407,6.044568,04_81_12__sParse-1,Glu 1,Glutamatergic,2636
Parse-1-04_81_14__sParse,Parse,1,04_81_14__sParse,7,Glutamatergic neuron-3,3227,6962,1.29273197357081,-0.86692744,-3.111145,04_81_14__sParse-1,Glu 3,Glutamatergic,1278
Parse-1-04_81_25__sParse,Parse,1,04_81_25__sParse,13,Mural-4,2124,3499,1.25750214346956,18.06332,3.5452712,04_81_25__sParse-1,Mural 4,Mural,512
Parse-1-04_81_53__sParse,Parse,1,04_81_53__sParse,4,Glutamatergic neuron-2,2427,4341,1.33609767334716,9.64122,7.4352117,04_81_53__sParse-1,Glu 2,Glutamatergic,774
Parse-1-04_82_72__sParse,Parse,1,04_82_72__sParse,4,Glutamatergic neuron-2,5324,14790,0.412440838404327,10.430289,9.310305,04_82_72__sParse-1,Glu 2,Glutamatergic,3369
Parse-1-04_83_19__sParse,Parse,1,04_83_19__sParse,6,GABAergic VIP interneuron,1203,2057,1.89596499756928,-0.47784838,15.931525,04_83_19__sParse-1,VIP 1,GABAergic,398
Parse-1-04_83_62__sParse,Parse,1,04_83_62__sParse,10,Glutamatergic neuron-5,1472,2416,1.15894039735099,19.430662,15.568933,04_83_62__sParse-1,Glu 5,Glutamatergic,499
Parse-1-04_83_71__sParse,Parse,1,04_83_71__sParse,10,Glutamatergic neuron-5,1428,2079,0.865800865800866,7.8122563,6.555938,04_83_71__sParse-1,Glu 5,Glutamatergic,796
Parse-1-04_83_73__sParse,Parse,1,04_83_73__sParse,1,Mural,960,1484,1.68463611859838,3.2909653,9.310852,04_83_73__sParse-1,Mural 1,Mural,274
Parse-1-04_84_14__sParse,Parse,1,04_84_14__sParse,7,Glutamatergic neuron-3,4698,12944,0.293572311495674,-1.6233726,-3.3941445,04_84_14__sParse-1,Glu 3,Glutamatergic,2887
Parse-1-04_84_41__sParse,Parse,1,04_84_41__sParse,1,Mural,3635,7740,0.516795865633075,5.159345,8.980821,04_84_41__sParse-1,Mural 1,Mural,1351
Parse-1-04_84_61__sParse,Parse,1,04_84_61__sParse,4,Glutamatergic neuron-2,5138,14715,0.883452259599049,11.54991,9.379874,04_84_61__sParse-1,Glu 2,Glutamatergic,3506
Parse-1-04_84_70__sParse,Parse,1,04_84_70__sParse,4,Glutamatergic neuron-2,6277,21090,0.085348506401138,10.727387,7.7087226,04_84_70__sParse-1,Glu 2,Glutamatergic,4842
Parse-1-04_85_23__sParse,Parse,1,04_85_23__sParse,3,Glutamatergic neuron,5454,20064,0.583133971291866,12.584282,6.0083566,04_85_23__sParse-1,Glu 1,Glutamatergic,3373
Parse-1-04_85_44__sParse,Parse,1,04_85_44__sParse,6,GABAergic VIP interneuron,2816,6587,1.50296037649917,-0.16915439,16.041254,04_85_44__sParse-1,VIP 1,GABAergic,807
Parse-1-04_85_65__sParse,Parse,1,04_85_65__sParse,12,12,2008,3662,2.75805570726379,3.8944314,11.395305,04_85_65__sParse-1,12,12,766
Parse-1-04_85_93__sParse,Parse,1,04_85_93__sParse,1,Mural,1628,2565,2.92397660818713,4.4177246,9.710406,04_85_93__sParse-1,Mural 1,Mural,326
